SMILES,FIA
Cc1cc2c3c(c1)-c1cc(C#N)cc(Br)c1OB3Oc1c(Br)cc(C#N)cc1-2,397.0231924019754
Cc1cc2c3c(c1)-c1cc(Cl)cc(C#N)c1OB3Oc1c(C#N)cc(Cl)cc1-2,389.35659840144217
Cc1cc2c3c(c1)-c1cc(Cl)cc(N)c1OB3Oc1c(N)cc(Cl)cc1-2,327.824296399951
Cc1cc2c3c(c1)-c1cc(F)cc(F)c1OB3Oc1c(F)cc(F)cc1-2,327.4005744000897
Cc1cc2c3c(c1)-c1cc(O)cc(C)c1OB3Oc1c(C)cc(O)cc1-2,289.044204399921
Cc1cc2c3c(c1)-c1ccccc1OB3Oc1ccccc1-2,291.9599926006049
Cc1ccc2c(c1)-c1cc([N+](=O)[O-])cc3c1B(O2)Oc1ccc(C)cc1-3,332.212940399535
Cc1cccc2c1OB1Oc3c(C)cccc3-c3cc(C(F)(F)F)cc-2c31,322.86731840018183
FC(F)(F)c1cc2c(c(C(F)(F)F)c1)OB1Oc3c(cc(C(F)(F)F)cc3C(F)(F)F)-c3cc(Br)cc-2c31,402.7280864007771
FC(F)(F)c1cc2c3c(c1)-c1cc(Cl)cc(Br)c1OB3Oc1c(Br)cc(Cl)cc1-2,383.6520164050162
FC(F)(F)c1cc2c3c(c1)-c1cccc(C(F)(F)F)c1OB3Oc1c-2cccc1C(F)(F)F,364.10251240059733
Fc1cc2c3c(c1)-c1cc(C(F)(F)F)cc(Cl)c1OB3Oc1c(Cl)cc(C(F)(F)F)cc1-2,383.079652399756
Fc1ccc2c(c1)-c1cccc3c1B(O2)Oc1ccc(F)cc1-3,311.94568040035665
N#Cc1cc(C#N)c2c(c1)-c1cc([N+](=O)[O-])cc3c1B(O2)Oc1c(C#N)cc(C#N)cc1-3,470.8866964010522
N#Cc1cc(N)c2c(c1)-c1cc(Br)cc3c1B(O2)Oc1c(N)cc(C#N)cc1-3,385.0906484015286
N#Cc1cc([N+](=O)[O-])cc2c1OB1Oc3c(C#N)cc([N+](=O)[O-])cc3-c3cc(O)cc-2c31,436.8599503999576
N#Cc1cc2c3c(c1)-c1cc(N)cc(O)c1OB3Oc1c(O)cc(N)cc1-2,350.3198603997007
Nc1cc(Br)cc2c1OB1Oc3c(N)cc(Br)cc3-c3cc(O)cc-2c31,328.2133863978088
Nc1cc(Cl)c2c(c1)-c1cc(N)cc3c1B(O2)Oc1c(Cl)cc(N)cc1-3,292.14330040011555
Nc1cc(Cl)cc2c1OB1Oc3c(N)cc(Cl)cc3-c3cc(F)cc-2c31,338.69903040025383
Nc1cc(F)cc2c1OB1Oc3c(N)cc(F)cc3-c3cc(F)cc-2c31,323.35515640024096
Nc1cc(O)c2c(c1)-c1cc(Cl)cc3c1B(O2)Oc1c(O)cc(N)cc1-3,331.0211004000157
Nc1cc(O)c2c(c1)-c1cccc3c1B(O2)Oc1c(O)cc(N)cc1-3,334.64625439886004
Nc1cc2c(c([N+](=O)[O-])c1)OB1Oc3c(cc(N)cc3[N+](=O)[O-])-c3cc(F)cc-2c31,350.33702039998025
Nc1cc2c3c(c1)-c1cc(F)cc(O)c1OB3Oc1c(O)cc(F)cc1-2,334.3543263999745
Nc1cccc2c1OB1Oc3c(N)cccc3-c3cc(Cl)cc-2c31,314.9687783997506
O=[N+]([O-])c1cc(Cl)c2c(c1)-c1cc(Br)cc3c1B(O2)Oc1c(Cl)cc([N+](=O)[O-])cc1-3,425.4291543979198
O=[N+]([O-])c1cc(O)c2c(c1)-c1cc(Br)cc3c1B(O2)Oc1c(O)cc([N+](=O)[O-])cc1-3,394.92673440277576
O=[N+]([O-])c1cc2c3c(c1)-c1cccc(Cl)c1OB3Oc1c(Cl)cccc1-2,368.91038040071726
O=[N+]([O-])c1cc2c3c(c1)-c1cccc([N+](=O)[O-])c1OB3Oc1c-2cccc1[N+](=O)[O-],408.0253003994003
O=[N+]([O-])c1cccc2c1OB1Oc3c(cccc3[N+](=O)[O-])-c3cc(O)cc-2c31,362.9691724004224
Oc1cc(O)c2c(c1)-c1cc(Br)cc3c1B(O2)Oc1c(O)cc(O)cc1-3,364.27393040060997
Oc1cc2c3c(c1)-c1cc(Br)cc(Cl)c1OB3Oc1c(Cl)cc(Br)cc1-2,355.84332640096545
Oc1ccc2c(c1)-c1cccc3c1B(O2)Oc1ccc(O)cc1-3,291.7219183994457
c1ccc2c(c1)OB1Oc3ccccc3-c3cccc-2c31,288.362824
