SMILES,FIA
COc1c(F)c(C(C)(C)C)cc2c1OB1Oc3c(cc(C(C)(C)C)c(F)c3OC)N12,388.5806372957304
COc1c(F)c(N(C)C)cc2c1OB1Oc3c(cc(N(C)C)c(F)c3OC)N12,376.4559460962191
COc1c(F)cc2c(c1C(F)(F)F)OB1Oc3c(cc(F)c(OC)c3C(F)(F)F)N12,411.89279488567263
COc1c(F)cc2c(c1N)OB1Oc3c(cc(F)c(OC)c3N)N12,348.83731180243194
COc1c(N(C)C)cc2c(c1Cl)OB1Oc3c(cc(N(C)C)c(OC)c3Cl)N12,395.1836915332824
COc1c(N)c(C)cc2c1OB1Oc3c(cc(C)c(N)c3OC)N12,337.52938746102154
COc1c2c(cc(C(C)(C)C)c1C(C)(C)C)N1B(O2)Oc2c1cc(C(C)(C)C)c(C(C)(C)C)c2OC,382.6474531777203
COc1c2c(cc(C)c1C(C)(C)C)N1B(O2)Oc2c1cc(C)c(C(C)(C)C)c2OC,350.23541691340506
COc1c2c(cc(C)c1C(F)(F)F)N1B(O2)Oc2c1cc(C)c(C(F)(F)F)c2OC,396.97157840430737
COc1c2c(cc(C)c1N(C)C)N1B(O2)Oc2c1cc(C)c(N(C)C)c2OC,349.6779969660565
COc1cc(C#N)cc2c1OB1Oc3c(OC)cc(C#N)cc3N12,419.7298342175782
COc1cc(C(F)(F)F)cc2c1OB1Oc3c(OC)cc(C(F)(F)F)cc3N12,388.59300340153277
COc1cc(O)c2c(c1)N1B(O2)Oc2c(O)cc(OC)cc21,345.20466972514987
COc1cc2c(c(Br)c1C(F)(F)F)OB1Oc3c(cc(OC)c(C(F)(F)F)c3Br)N12,420.5686815343797
COc1cc2c(c(Br)c1C)OB1Oc3c(cc(OC)c(C)c3Br)N12,377.42811631038785
COc1cc2c(c(C#N)c1Cl)OB1Oc3c(cc(OC)c(Cl)c3C#N)N12,443.71354225091636
COc1cc2c(c(C(C)(C)C)c1)OB1Oc3c(cc(OC)cc3C(C)(C)C)N12,347.91371334251016
COc1cc2c(c(C(C)(C)C)c1F)OB1Oc3c(cc(OC)c(F)c3C(C)(C)C)N12,360.6538217877969
COc1cc2c(c(C(C)(C)C)c1O)OB1Oc3c(cc(OC)c(O)c3C(C)(C)C)N12,353.82229652255774
COc1cc2c(c(C(C)(C)C)c1[N+](=O)[O-])OB1Oc3c(cc(OC)c([N+](=O)[O-])c3C(C)(C)C)N12,416.380641143769
COc1cc2c(c(C(F)(F)F)c1)OB1Oc3c(cc(OC)cc3C(F)(F)F)N12,375.8527899356559
COc1cc2c(c(C)c1[N+](=O)[O-])OB1Oc3c(cc(OC)c([N+](=O)[O-])c3C)N12,420.8500563893467
COc1cc2c(c(F)c1F)OB1Oc3c(cc(OC)c(F)c3F)N12,388.3064563088119
COc1cc2c(c(F)c1O)OB1Oc3c(cc(OC)c(O)c3F)N12,364.53016279358417
COc1cc2c(c(N(C)C)c1C(C)(C)C)OB1Oc3c(cc(OC)c(C(C)(C)C)c3N(C)C)N12,356.2165164090693
COc1cc2c(c(N(C)C)c1O)OB1Oc3c(cc(OC)c(O)c3N(C)C)N12,328.0186180071905
COc1cc2c(c(N)c1C)OB1Oc3c(cc(OC)c(C)c3N)N12,335.0753586795181
COc1cc2c(c([N+](=O)[O-])c1F)OB1Oc3c(cc(OC)c(F)c3[N+](=O)[O-])N12,446.39643588475883
COc1cc2c(cc1C(F)(F)F)OB1Oc3cc(C(F)(F)F)c(OC)cc3N12,400.3803178248927
COc1cc2c(cc1Cl)OB1Oc3cc(Cl)c(OC)cc3N12,376.5360501082614
COc1cc2c(cc1N)OB1Oc3cc(N)c(OC)cc3N12,330.5633840756491
COc1cc2c(cc1OC)N1B(O2)Oc2cc(OC)c(OC)cc21,339.17297684121877
COc1ccc2c(c1)N1B(O2)Oc2ccc(OC)cc21,326.04094947874546
COc1ccc2c(c1)OB1Oc3cc(OC)ccc3N12,337.80446374230087
Cc1c(Br)c(C#N)cc2c1OB1Oc3c(cc(C#N)c(Br)c3C)N12,445.8410375714302
Cc1c(Br)c(Cl)cc2c1OB1Oc3c(cc(Cl)c(Br)c3C)N12,402.82770409062505
Cc1c(Br)c([N+](=O)[O-])cc2c1OB1Oc3c(cc([N+](=O)[O-])c(Br)c3C)N12,451.0974202528596
Cc1c(Br)cc2c(c1C(C)(C)C)OB1Oc3c(cc(Br)c(C)c3C(C)(C)C)N12,371.9059279933572
Cc1c(C(C)(C)C)cc2c(c1C(C)(C)C)OB1Oc3c(cc(C(C)(C)C)c(C)c3C(C)(C)C)N12,349.8591302251443
Cc1c(C(F)(F)F)cc2c(c1C(C)(C)C)OB1Oc3c(cc(C(F)(F)F)c(C)c3C(C)(C)C)N12,394.352851995267
Cc1c(C(F)(F)F)cc2c(c1C(F)(F)F)OB1Oc3c(cc(C(F)(F)F)c(C)c3C(F)(F)F)N12,434.2600087011233
Cc1c(C(F)(F)F)cc2c(c1[N+](=O)[O-])OB1Oc3c(cc(C(F)(F)F)c(C)c3[N+](=O)[O-])N12,461.0338357947767
Cc1c(Cl)c(C(C)(C)C)cc2c1OB1Oc3c(cc(C(C)(C)C)c(Cl)c3C)N12,371.22337670996785
Cc1c(Cl)c(N)cc2c1OB1Oc3c(cc(N)c(Cl)c3C)N12,348.49770335294306
Cc1c(Cl)cc2c(c1Cl)OB1Oc3c(cc(Cl)c(C)c3Cl)N12,406.01968221366405
Cc1c(Cl)ccc2c1OB1Oc3c(ccc(Cl)c3C)N12,372.1462137727067
Cc1c(F)cc2c(c1C(F)(F)F)OB1Oc3c(cc(F)c(C)c3C(F)(F)F)N12,408.5683340234682
Cc1c(F)cc2c(c1F)OB1Oc3c(cc(F)c(C)c3F)N12,374.92879765015095
Cc1c(F)cc2c(c1N(C)C)OB1Oc3c(cc(F)c(C)c3N(C)C)N12,361.1936508845538
Cc1c(N(C)C)cc2c(c1Br)OB1Oc3c(cc(N(C)C)c(C)c3Br)N12,384.2095470316708
Cc1c(N(C)C)cc2c(c1C(F)(F)F)OB1Oc3c(cc(N(C)C)c(C)c3C(F)(F)F)N12,380.8964020758867
Cc1c(N(C)C)cc2c(c1N(C)C)OB1Oc3c(cc(N(C)C)c(C)c3N(C)C)N12,330.3379586292431
Cc1c(N(C)C)cc2c(c1O)OB1Oc3c(cc(N(C)C)c(C)c3O)N12,355.6565497275442
Cc1c(N)c(C(C)(C)C)cc2c1OB1Oc3c(cc(C(C)(C)C)c(N)c3C)N12,327.21148673444986
Cc1c(N)cc2c(c1C#N)OB1Oc3c(cc(N)c(C)c3C#N)N12,392.86041266005486
Cc1c(O)cc2c(c1O)OB1Oc3c(cc(O)c(C)c3O)N12,352.7257563630119
Cc1c([N+](=O)[O-])cc2c(c1C)OB1Oc3c(cc([N+](=O)[O-])c(C)c3C)N12,420.39004249777645
Cc1c([N+](=O)[O-])cc2c(c1[N+](=O)[O-])OB1Oc3c(cc([N+](=O)[O-])c(C)c3[N+](=O)[O-])N12,500.41507855430245
Cc1c2c(cc(C#N)c1C(C)(C)C)N1B(O2)Oc2c1cc(C#N)c(C(C)(C)C)c2C,416.0545277632773
Cc1c2c(cc(F)c1N(C)C)N1B(O2)Oc2c1cc(F)c(N(C)C)c2C,362.9203636003658
Cc1c2c(cc(N)c1C(C)(C)C)N1B(O2)Oc2c1cc(N)c(C(C)(C)C)c2C,332.65286215394735
Cc1cc(Br)cc2c1OB1Oc3c(C)cc(Br)cc3N12,375.0686580464244
Cc1cc(Cl)c2c(c1)N1B(O2)Oc2c(Cl)cc(C)cc21,372.63563326653093
Cc1cc(N)cc2c1OB1Oc3c(C)cc(N)cc3N12,312.4457024903968
Cc1cc2c(c(Br)c1Br)OB1Oc3c(cc(C)c(Br)c3Br)N12,401.56121530383825
Cc1cc2c(c(C#N)c1C(C)(C)C)OB1Oc3c(cc(C)c(C(C)(C)C)c3C#N)N12,416.6352358981967
Cc1cc2c(c(C#N)c1N(C)C)OB1Oc3c(cc(C)c(N(C)C)c3C#N)N12,412.6525358790532
Cc1cc2c(c(C#N)c1[N+](=O)[O-])OB1Oc3c(cc(C)c([N+](=O)[O-])c3C#N)N12,488.8687062850222
Cc1cc2c(c(C(C)(C)C)c1C(F)(F)F)OB1Oc3c(cc(C)c(C(F)(F)F)c3C(C)(C)C)N12,387.3426089314744
Cc1cc2c(c(C(C)(C)C)c1Cl)OB1Oc3c(cc(C)c(Cl)c3C(C)(C)C)N12,375.6727856416255
Cc1cc2c(c(C(C)(C)C)c1[N+](=O)[O-])OB1Oc3c(cc(C)c([N+](=O)[O-])c3C(C)(C)C)N12,411.66282732319087
Cc1cc2c(c(C(F)(F)F)c1)OB1Oc3c(cc(C)cc3C(F)(F)F)N12,387.72320144064724
Cc1cc2c(c(C)c1Br)OB1Oc3c(cc(C)c(Br)c3C)N12,366.681576423347
Cc1cc2c(c(C)c1N(C)C)OB1Oc3c(cc(C)c(N(C)C)c3C)N12,329.00186783168465
Cc1cc2c(c(Cl)c1N)OB1Oc3c(cc(C)c(N)c3Cl)N12,357.7031271327287
Cc1cc2c(c(F)c1O)OB1Oc3c(cc(C)c(O)c3F)N12,363.6025473186746
Cc1cc2c(c(N(C)C)c1C(C)(C)C)OB1Oc3c(cc(C)c(C(C)(C)C)c3N(C)C)N12,343.5724750170484
Cc1cc2c(c(N(C)C)c1C(F)(F)F)OB1Oc3c(cc(C)c(C(F)(F)F)c3N(C)C)N12,406.44777002185583
Cc1cc2c(c(N)c1Cl)OB1Oc3c(cc(C)c(Cl)c3N)N12,358.4134037019685
Cc1cc2c(c(O)c1Br)OB1Oc3c(cc(C)c(Br)c3O)N12,379.07412115111947
Cc1cc2c(c([N+](=O)[O-])c1C#N)OB1Oc3c(cc(C)c(C#N)c3[N+](=O)[O-])N12,486.16438856814057
Cc1cc2c(c([N+](=O)[O-])c1N(C)C)OB1Oc3c(cc(C)c(N(C)C)c3[N+](=O)[O-])N12,408.98450206033885
Cc1cc2c(c([N+](=O)[O-])c1N)OB1Oc3c(cc(C)c(N)c3[N+](=O)[O-])N12,398.03648128546774
Cc1cc2c(cc1Br)OB1Oc3cc(Br)c(C)cc3N12,374.2983625382185
Cc1cc2c(cc1C(C)(C)C)N1B(O2)Oc2cc(C)c(C(C)(C)C)cc21,336.5664590075612
Cc1cc2c(cc1C(F)(F)F)N1B(O2)Oc2cc(C)c(C(F)(F)F)cc21,387.1686170324683
Cc1cc2c(cc1N(C)C)N1B(O2)Oc2cc(C)c(N(C)C)cc21,332.604237889871
Cc1cc2c(cc1N)OB1Oc3cc(N)c(C)cc3N12,321.13169206120074
Cc1cc2c(cc1[N+](=O)[O-])N1B(O2)Oc2cc(C)c([N+](=O)[O-])cc21,430.0932348622009
Cc1ccc2c(c1)N1B(O2)Oc2ccc(C)cc21,332.37260313518345
Cc1ccc2c(c1)OB1Oc3cc(C)ccc3N12,333.955485700164
Cc1ccc2c(c1C#N)OB1Oc3c(ccc(C)c3C#N)N12,415.7594661740586
Cc1ccc2c(c1C(C)(C)C)OB1Oc3c(ccc(C)c3C(C)(C)C)N12,350.8241590792313
Cc1ccc2c(c1C(F)(F)F)OB1Oc3c(ccc(C)c3C(F)(F)F)N12,385.7434167591855
Cc1ccc2c(c1F)OB1Oc3c(ccc(C)c3F)N12,356.3937928089872
Cc1ccc2c(c1O)OB1Oc3c(ccc(C)c3O)N12,356.9943077163771
Cc1ccc2c(c1[N+](=O)[O-])OB1Oc3c(ccc(C)c3[N+](=O)[O-])N12,419.29016795381904
Clc1c(Br)ccc2c1OB1Oc3c(ccc(Br)c3Cl)N12,410.7059900276363
Clc1cc2c(c(Cl)c1Br)OB1Oc3c(cc(Cl)c(Br)c3Cl)N12,437.84906747192144
Clc1cc2c(cc1Br)OB1Oc3cc(Br)c(Cl)cc3N12,411.18860947713256
Clc1ccc2c(c1Br)OB1Oc3c(ccc(Cl)c3Br)N12,409.5875006914139
FC(F)(F)c1cc2c(c(C(F)(F)F)c1C(F)(F)F)OB1Oc3c(cc(C(F)(F)F)c(C(F)(F)F)c3C(F)(F)F)N12,479.68620312027633
FC(F)(F)c1cc2c(c(C(F)(F)F)c1Cl)OB1Oc3c(cc(C(F)(F)F)c(Cl)c3C(F)(F)F)N12,475.35336639359593
FC(F)(F)c1ccc2c(c1)OB1Oc3cc(C(F)(F)F)ccc3N12,393.126428341493
FC(F)(F)c1ccc2c(c1C(F)(F)F)OB1Oc3c(ccc(C(F)(F)F)c3C(F)(F)F)N12,439.43476457428187
FC(F)(F)c1ccc2c(c1Cl)OB1Oc3c(ccc(C(F)(F)F)c3Cl)N12,424.9353346992284
FC(F)(F)c1cccc2c1OB1Oc3c(cccc3C(F)(F)F)N12,392.1984715508297
Fc1c(Br)c(Cl)cc2c1OB1Oc3c(cc(Cl)c(Br)c3F)N12,429.30175156891346
Fc1c(Br)cc2c(c1Br)OB1Oc3c(cc(Br)c(F)c3Br)N12,433.69497480243444
Fc1c(Br)ccc2c1OB1Oc3c(ccc(Br)c3F)N12,400.78338461369276
Fc1c(C(F)(F)F)cc2c(c1Br)OB1Oc3c(cc(C(F)(F)F)c(F)c3Br)N12,450.3949939236045
Fc1c(Cl)cc2c(c1Cl)OB1Oc3c(cc(Cl)c(F)c3Cl)N12,433.9616468548775
Fc1c(Cl)ccc2c1OB1Oc3c(ccc(Cl)c3F)N12,399.83303230814636
Fc1cc(Br)cc2c1OB1Oc3c(F)cc(Br)cc3N12,401.7366774789989
Fc1cc(F)c2c(c1)N1B(O2)Oc2c(F)cc(F)cc21,381.9184567919001
Fc1cc2c(c(F)c1C(F)(F)F)OB1Oc3c(cc(F)c(C(F)(F)F)c3F)N12,431.33026553783566
Fc1cc2c(c(F)c1Cl)OB1Oc3c(cc(F)c(Cl)c3F)N12,415.63166470173746
Fc1cc2c(cc1F)N1B(O2)Oc2cc(F)c(F)cc21,384.22852939832956
Fc1ccc2c(c1)N1B(O2)Oc2ccc(F)cc21,357.2106988178566
Fc1ccc2c(c1)OB1Oc3cc(F)ccc3N12,365.2610311591998
Fc1cccc2c1OB1Oc3c(F)cccc3N12,360.34686930757016
N#Cc1c(Br)c(C(F)(F)F)cc2c1OB1Oc3c(cc(C(F)(F)F)c(Br)c3C#N)N12,495.18497713282704
N#Cc1c(Br)c(O)cc2c1OB1Oc3c(cc(O)c(Br)c3C#N)N12,467.0511671938002
N#Cc1c(F)c(Cl)cc2c1OB1Oc3c(cc(Cl)c(F)c3C#N)N12,478.5528534492478
N#Cc1c(F)cc2c(c1C(F)(F)F)OB1Oc3c(cc(F)c(C#N)c3C(F)(F)F)N12,481.69657487794757
N#Cc1c(F)cc2c(c1Cl)OB1Oc3c(cc(F)c(C#N)c3Cl)N12,467.6758262012154
N#Cc1c(N)c(Br)cc2c1OB1Oc3c(cc(Br)c(N)c3C#N)N12,437.59536538645625
N#Cc1c(N)c(O)cc2c1OB1Oc3c(cc(O)c(N)c3C#N)N12,416.4074212452397
N#Cc1c(N)cc2c(c1Cl)OB1Oc3c(cc(N)c(C#N)c3Cl)N12,421.92995087616146
N#Cc1c(N)cc2c(c1O)OB1Oc3c(cc(N)c(C#N)c3O)N12,392.2568364208564
N#Cc1c(O)c(C(F)(F)F)cc2c1OB1Oc3c(cc(C(F)(F)F)c(O)c3C#N)N12,472.8539164606482
N#Cc1c([N+](=O)[O-])cc2c(c1Br)OB1Oc3c(cc([N+](=O)[O-])c(C#N)c3Br)N12,521.3218316286802
N#Cc1c([N+](=O)[O-])cc2c(c1C#N)OB1Oc3c(cc([N+](=O)[O-])c(C#N)c3C#N)N12,564.1994530027732
N#Cc1c([N+](=O)[O-])ccc2c1OB1Oc3c(ccc([N+](=O)[O-])c3C#N)N12,499.32378939539194
N#Cc1c2c(cc(C(F)(F)F)c1C(F)(F)F)N1B(O2)Oc2c1cc(C(F)(F)F)c(C(F)(F)F)c2C#N,507.91636892128736
N#Cc1cc(Br)c2c(c1)N1B(O2)Oc2c(Br)cc(C#N)cc21,458.4867855384946
N#Cc1cc(F)cc2c1OB1Oc3c(C#N)cc(F)cc3N12,442.96606234274805
N#Cc1cc(O)cc2c1OB1Oc3c(C#N)cc(O)cc3N12,420.64077776670456
N#Cc1cc2c(c(Br)c1F)OB1Oc3c(cc(C#N)c(F)c3Br)N12,478.9569966942072
N#Cc1cc2c(c(Cl)c1Br)OB1Oc3c(cc(C#N)c(Br)c3Cl)N12,480.22264532372355
N#Cc1cc2c(c(F)c1C(F)(F)F)OB1Oc3c(cc(C#N)c(C(F)(F)F)c3F)N12,491.785715771839
N#Cc1cc2c(c(N)c1N)OB1Oc3c(cc(C#N)c(N)c3N)N12,404.22651808615774
N#Cc1cc2c(cc1Br)N1B(O2)Oc2cc(C#N)c(Br)cc21,449.6061361320317
N#Cc1ccc2c(c1)N1B(O2)Oc2ccc(C#N)cc21,423.73984731547534
N#Cc1ccc2c(c1O)OB1Oc3c(ccc(C#N)c3O)N12,420.41288434993476
N#Cc1cccc2c1OB1Oc3c(C#N)cccc3N12,422.3564082477242
Nc1c(Br)c(Br)cc2c1OB1Oc3c(cc(Br)c(Br)c3N)N12,396.28973599895835
Nc1c(Br)cc2c(c1C(F)(F)F)OB1Oc3c(cc(Br)c(N)c3C(F)(F)F)N12,419.05116866901517
Nc1c(F)c([N+](=O)[O-])cc2c1OB1Oc3c(cc([N+](=O)[O-])c(F)c3N)N12,442.065909598954
Nc1c(O)cc2c(c1F)OB1Oc3c(cc(O)c(N)c3F)N12,347.6415277356282
Nc1c([N+](=O)[O-])cc2c(c1[N+](=O)[O-])OB1Oc3c(cc([N+](=O)[O-])c(N)c3[N+](=O)[O-])N12,499.0737892668694
Nc1cc(Cl)cc2c1OB1Oc3c(N)cc(Cl)cc3N12,364.67228111997247
Nc1cc(F)cc2c1OB1Oc3c(N)cc(F)cc3N12,347.88325753994286
Nc1cc([N+](=O)[O-])cc2c1OB1Oc3c(N)cc([N+](=O)[O-])cc3N12,420.30439868196845
Nc1cc2c(c(C(F)(F)F)c1F)OB1Oc3c(cc(N)c(F)c3C(F)(F)F)N12,393.2496693218127
Nc1cc2c(c(Cl)c1C(F)(F)F)OB1Oc3c(cc(N)c(C(F)(F)F)c3Cl)N12,398.15158321522176
Nc1cc2c(c(F)c1C(F)(F)F)OB1Oc3c(cc(N)c(C(F)(F)F)c3F)N12,384.6777787376195
Nc1cc2c(c(N)c1F)OB1Oc3c(cc(N)c(F)c3N)N12,331.0223477659747
Nc1cc2c(c(N)c1[N+](=O)[O-])OB1Oc3c(cc(N)c([N+](=O)[O-])c3N)N12,385.2290287595242
Nc1cc2c(c(O)c1N)OB1Oc3c(cc(N)c(N)c3O)N12,336.0932651069015
Nc1cc2c(c([N+](=O)[O-])c1C(F)(F)F)OB1Oc3c(cc(N)c(C(F)(F)F)c3[N+](=O)[O-])N12,447.0690102716908
Nc1cc2c(cc1C(F)(F)F)N1B(O2)Oc2cc(N)c(C(F)(F)F)cc21,379.1614715429023
Nc1cc2c(cc1Cl)OB1Oc3cc(Cl)c(N)cc3N12,355.0081036873162
