SMILES,FIA
COc1cc2c(c(Br)c1N)OB1Oc3c(cc(OC)c(N)c3Br)N12,368.05445000317786
CN(C)c1cc2c(c(Br)c1N)OB1Oc3c(cc(N(C)C)c(N)c3Br)N12,366.4151178172869
Nc1ccc2c(c1Br)OB1Oc3c(ccc(N)c3Br)N12,368.0483824769425
N#Cc1cc2c(c(Br)c1N)OB1Oc3c(cc(C#N)c(N)c3Br)N12,442.91092475293067
CC(C)(C)c1cc2c(c(Br)c1N)OB1Oc3c(cc(C(C)(C)C)c(N)c3Br)N12,371.4249702255517
Nc1c(C(F)(F)F)cc2c(c1Br)OB1Oc3c(cc(C(F)(F)F)c(N)c3Br)N12,414.002752511808
Nc1c([N+](=O)[O-])cc2c(c1Br)OB1Oc3c(cc([N+](=O)[O-])c(N)c3Br)N12,451.54116542455426
Cc1c(N)c(N)cc2c1OB1Oc3c(cc(N)c(N)c3C)N12,309.24904599612717
Cc1c(N)c(O)cc2c1OB1Oc3c(cc(O)c(N)c3C)N12,322.8741345495718
Cc1c(N)c(Cl)cc2c1OB1Oc3c(cc(Cl)c(N)c3C)N12,364.6199533092146
Cc1c(N)c(F)cc2c1OB1Oc3c(cc(F)c(N)c3C)N12,346.3229585562274
Cc1c(N)c(Br)cc2c1OB1Oc3c(cc(Br)c(N)c3C)N12,366.5384903557596
Cc1cc2c(c(C)c1N)OB1Oc3c(cc(C)c(N)c3C)N12,324.23384377475367
COc1cc2c(c(C)c1N)OB1Oc3c(cc(OC)c(N)c3C)N12,329.9382880681435
Cc1c(N)c(N(C)C)cc2c1OB1Oc3c(cc(N(C)C)c(N)c3C)N12,331.8179437800186
Cc1c(N)ccc2c1OB1Oc3c(ccc(N)c3C)N12,327.9930153854207
Cc1c(N)c(C#N)cc2c1OB1Oc3c(cc(C#N)c(N)c3C)N12,403.10354577733744
Cc1c(N)c(C(C)(C)C)cc2c1OB1Oc3c(cc(C(C)(C)C)c(N)c3C)N12,335.81989728647886
Cc1c(N)c(C(F)(F)F)cc2c1OB1Oc3c(cc(C(F)(F)F)c(N)c3C)N12,379.19349846297564
Cc1c(N)c([N+](=O)[O-])cc2c1OB1Oc3c(cc([N+](=O)[O-])c(N)c3C)N12,409.85257542209865
COc1c(N)c(N)cc2c1OB1Oc3c(cc(N)c(N)c3OC)N12,318.0958084712685
COc1c(N)c(O)cc2c1OB1Oc3c(cc(O)c(N)c3OC)N12,336.0924059954527
COc1c(N)c(Cl)cc2c1OB1Oc3c(cc(Cl)c(N)c3OC)N12,376.42881383653616
COc1c(N)c(F)cc2c1OB1Oc3c(cc(F)c(N)c3OC)N12,356.7491092173314
COc1c(N)c(Br)cc2c1OB1Oc3c(cc(Br)c(N)c3OC)N12,378.19533595979146
COc1c(N)c(C)cc2c1OB1Oc3c(cc(C)c(N)c3OC)N12,338.26445582727376
COc1cc2c(c(OC)c1N)OB1Oc3c(cc(OC)c(N)c3OC)N12,336.7969842341729
